ts_code,total_assets_2021,total_liab_2021,accounts_receivable_2021,inventory_2021,goodwill_2021,fixed_assets_2021,total_assets_2022,total_liab_2022,accounts_receivable_2022,inventory_2022,goodwill_2022,fixed_assets_2022,total_assets_2023,total_liab_2023,accounts_receivable_2023,inventory_2023,goodwill_2023,fixed_assets_2023,total_assets_2024,total_liab_2024,accounts_receivable_2024,inventory_2024,goodwill_2024,fixed_assets_2024,total_assets_2025,total_liab_2025,accounts_receivable_2025,inventory_2025,goodwill_2025,fixed_assets_2025
000509.SZ,538483247.55,314952824.32,0.0,0.0,24014575.17,0.0,615424486.71,391646878.86,0.0,0.0,24014575.17,0.0,700228361.54,459113136.26,0.0,0.0,24014575.17,0.0,748767393.83,551318096.69,0.0,0.0,22764886.72,0.0,871405173.24,666226805.66,0.0,0.0,30540150.81,0.0
000510.SZ,1972788874.66,758405236.03,0.0,0.0,,0.0,2241968473.58,800106625.79,0.0,0.0,,0.0,2607058558.26,1191224488.51,0.0,0.0,5531295.71,0.0,2534567553.07,1111659931.73,0.0,0.0,,0.0,2528156347.99,1185273578.41,0.0,0.0,,0.0
000513.SZ,21688940819.79,7700968910.55,0.0,0.0,103040497.85,0.0,23569873466.33,9058494489.03,0.0,0.0,103040497.85,0.0,24799963451.5,10331726594.21,0.0,0.0,124911302.94,0.0,24909308152.3,9973518408.08,0.0,0.0,124911302.94,0.0,24537984410.75,9170977356.02,0.0,0.0,124911302.94,0.0
000514.SZ,8713545253.02,4923627993.96,0.0,0.0,,0.0,8040911458.89,4066708417.85,0.0,0.0,0.0,0.0,7713723204.26,3580750213.03,0.0,0.0,,0.0,7903143984.66,3634376671.47,0.0,0.0,,0.0,7249929602.38,3179649604.86,0.0,0.0,,0.0
000516.SZ,12999051810.25,7279794597.05,0.0,0.0,,0.0,12661602703.85,7999659442.52,0.0,0.0,,0.0,11115603256.35,7117140379.34,0.0,0.0,,0.0,10554066876.37,7075540848.59,0.0,0.0,,0.0,9790656512.89,6736386171.04,0.0,0.0,,0.0
000517.SZ,84088162138.62,69026755894.75,0.0,0.0,7856648.51,0.0,79072887350.71,65937219827.02,0.0,0.0,7856648.51,0.0,58084273717.76,47576772863.36,0.0,0.0,7856648.51,0.0,28886482187.22,20254540222.02,0.0,0.0,7856648.51,0.0,14021271996.66,7729907635.95,0.0,0.0,7856648.51,0.0
000519.SZ,13088832297.19,3938723125.21,0.0,0.0,,0.0,14274588986.01,4427574956.07,0.0,0.0,,0.0,14222428030.94,4306351906.71,0.0,0.0,,0.0,15545077696.12,5143338789.58,0.0,0.0,,0.0,17384470951.24,7085302853.09,0.0,0.0,,0.0
000520.SZ,761005923.64,280332651.05,0.0,0.0,,0.0,818033290.16,266924182.95,0.0,0.0,,0.0,745365719.2,208481714.57,0.0,0.0,,0.0,722141212.66,199839881.68,0.0,0.0,,0.0,631242039.01,228485864.33,0.0,0.0,,0.0
000521.SZ,15691792207.14,10687682399.51,0.0,0.0,,0.0,17582381359.13,12502615018.49,0.0,0.0,,0.0,19316478659.62,13353967287.11,0.0,0.0,,0.0,22630704631.07,16205891885.49,0.0,0.0,,0.0,24058903150.66,17444843589.05,0.0,0.0,,0.0
000523.SZ,2963025183.4,6758606500.65,0.0,0.0,,0.0,2394361685.6,1409778439.45,0.0,0.0,0.0,0.0,3165411133.85,1704387211.82,0.0,0.0,0.0,0.0,3457834228.15,1809905180.67,0.0,0.0,0.0,0.0,3664664910.42,1502598063.66,0.0,0.0,0.0,0.0
000524.SZ,3254826500.3,980378696.92,0.0,0.0,100180762.68,0.0,3086781876.53,953569743.04,0.0,0.0,69313532.7,0.0,3480143772.29,1363032614.9,0.0,0.0,60417057.2,0.0,3836235186.61,1562908387.03,0.0,0.0,57485251.17,0.0,3851989724.75,1552919914.46,0.0,0.0,52821819.6,0.0
000525.SZ,11813475275.44,7728013318.1,0.0,0.0,612518931.74,0.0,10215466752.73,8618577816.24,0.0,0.0,612518931.74,0.0,10243100893.31,8854102092.32,0.0,0.0,612518931.74,0.0,9831415333.46,8801788717.52,0.0,0.0,612518931.74,0.0,6837028737.51,4138070982.12,0.0,0.0,569089559.99,0.0
000526.SZ,4463908182.26,3467792365.31,0.0,0.0,1528383262.01,0.0,3244020744.37,2812394681.1,0.0,0.0,1075468447.47,0.0,3323196938.34,2775672472.0,0.0,0.0,1134082740.83,0.0,3856041965.25,3063400789.87,0.0,0.0,1192303355.82,0.0,4232297682.12,3262685139.68,0.0,0.0,1250609842.34,0.0
000528.SZ,34318420236.6,21941709872.91,0.0,0.0,49984460.25,0.0,43053671980.01,25978719010.69,0.0,0.0,166631074.09,0.0,45783665456.2,27946984625.83,0.0,0.0,166631074.09,0.0,47005987831.84,27963735345.83,0.0,0.0,164922883.62,0.0,50651277628.05,30934421915.76,0.0,0.0,164922883.62,0.0
000529.SZ,4399271922.46,2201018387.38,0.0,0.0,,0.0,5367225901.73,2381832847.07,0.0,0.0,,0.0,6771726359.22,3654890012.54,0.0,0.0,,0.0,6263469263.69,3087453046.08,0.0,0.0,,0.0,6816921815.47,3601725652.4,0.0,0.0,,0.0
000530.SZ,5861887990.24,2485268198.82,0.0,0.0,1750799.49,0.0,5919364392.25,2868898054.85,0.0,0.0,1750799.49,0.0,8248498357.51,5120876449.45,0.0,0.0,270800976.03,0.0,7686096758.19,4511455605.21,0.0,0.0,286402171.93,0.0,7566212368.93,4325192149.24,0.0,0.0,286402171.93,0.0
000531.SZ,14397782154.85,8529821450.65,0.0,0.0,10565751.96,0.0,15362426367.93,9736052956.35,0.0,0.0,10565751.96,0.0,18194339973.22,12354953685.92,0.0,0.0,14058051.96,0.0,19183662564.54,11937973770.89,0.0,0.0,11197004.19,0.0,18553552385.29,10746753132.8,0.0,0.0,10565751.96,0.0
000532.SZ,2561040966.01,1309100884.93,0.0,0.0,,0.0,2592202292.43,1226143779.64,0.0,0.0,,0.0,2414931845.79,1015852720.84,0.0,0.0,,0.0,2227209265.81,795345839.35,0.0,0.0,,0.0,2381408262.88,772990258.35,0.0,0.0,,0.0
000533.SZ,2430547798.1,1606223504.27,0.0,0.0,10677577.24,0.0,2510751602.43,1675084696.13,0.0,0.0,10677577.24,0.0,2620698876.72,1715589992.13,0.0,0.0,10677577.24,0.0,2872088374.59,1868304150.29,0.0,0.0,10677577.24,0.0,2884687585.84,1763582164.47,0.0,0.0,10677577.24,0.0
000534.SZ,2031268799.17,977886408.64,0.0,0.0,,0.0,2307440965.43,1084532061.66,0.0,0.0,,0.0,2790248464.42,1521783778.9,0.0,0.0,,0.0,3572560846.73,2194965378.51,0.0,0.0,,0.0,4351316871.83,2611059674.28,0.0,0.0,,0.0
000536.SZ,12014629444.89,6445630122.59,0.0,0.0,,0.0,10073239060.79,5472049743.69,0.0,0.0,,0.0,7891056448.03,4930481505.83,0.0,0.0,,0.0,6398901888.44,4804345721.58,0.0,0.0,,0.0,5402545769.89,4813817741.71,0.0,0.0,,0.0
000537.SZ,79112103062.19,64739336961.39,0.0,0.0,,0.0,37359086643.55,19709966330.74,0.0,0.0,,0.0,49186617027.49,29767705107.53,0.0,0.0,,0.0,87717499014.26,63382444005.74,0.0,0.0,,0.0,94260875576.86,68270797843.66,0.0,0.0,,0.0
000538.SZ,52233707941.33,14078878296.56,0.0,0.0,34499101.84,0.0,51684483475.86,13771218876.48,0.0,0.0,123868173.02,0.0,53332349176.43,13444886552.87,0.0,0.0,129882094.89,0.0,55612519130.18,15069132579.31,0.0,0.0,104121771.67,0.0,53343484721.39,13525611110.78,0.0,0.0,96963241.17,0.0
000539.SZ,95839861603.0,61163950787.0,0.0,0.0,27209147.0,0.0,124778803320.0,94263996736.0,0.0,0.0,139983037.0,0.0,150804454709.0,120725989807.0,0.0,0.0,128097553.0,0.0,169067151562.0,133580401425.0,0.0,0.0,8608881.0,0.0,182315970300.0,144847272072.0,0.0,0.0,2449886.0,0.0
000541.SZ,9680260873.44,3440235557.13,0.0,0.0,,0.0,14290151975.79,5629950461.07,0.0,0.0,421831593.46,0.0,15306358220.91,6640640461.42,0.0,0.0,421831593.46,0.0,17321642323.83,7324294229.2,0.0,0.0,421831593.46,0.0,17057984441.19,6714421722.79,0.0,0.0,279564092.85,0.0
000543.SZ,36982230114.98,18927436024.5,0.0,0.0,552019571.98,0.0,44206257446.23,27151648125.8,0.0,0.0,545725815.67,0.0,59822626762.63,39443888543.28,0.0,0.0,536445551.71,0.0,65991198021.4,43364960491.08,0.0,0.0,536445551.71,0.0,68200032796.0,42964483714.81,0.0,0.0,536445551.71,0.0
000544.SZ,19481050525.67,12349780522.93,0.0,0.0,,0.0,24998751536.4,17492771702.44,0.0,0.0,,0.0,36407097558.44,28030365197.8,0.0,0.0,,0.0,39106871982.49,28375796656.84,0.0,0.0,,0.0,42967940850.55,30967090542.31,0.0,0.0,,0.0
000545.SZ,3159750779.67,1195086943.8,0.0,0.0,,0.0,3020152699.92,1077295313.62,0.0,0.0,,0.0,2904141317.55,1360871216.34,0.0,0.0,,0.0,2980629849.25,1385496034.13,0.0,0.0,,0.0,2477445845.33,1315948734.93,0.0,0.0,,0.0
000546.SZ,9941095161.99,4435033596.6,0.0,0.0,314632724.84,0.0,8616966214.26,2428457502.08,0.0,0.0,178555125.22,0.0,8389242318.35,2958427248.02,0.0,0.0,248934772.09,0.0,5627462033.87,918149437.17,0.0,0.0,,0.0,5565399776.81,1089346964.38,0.0,0.0,,0.0
000547.SZ,13435503358.1,3670468986.9,0.0,0.0,2193209993.73,0.0,14597922564.4,4392757690.81,0.0,0.0,2193209993.73,0.0,13877052069.6,4326285145.97,0.0,0.0,2187572001.77,0.0,12080512998.53,4871872698.88,0.0,0.0,1635814593.22,0.0,10220092010.35,4735465414.11,0.0,0.0,1470739531.54,0.0
000548.SZ,2723515546.18,901647263.04,0.0,0.0,,0.0,3115783588.84,1266352822.98,0.0,0.0,,0.0,3738013354.05,1819271099.19,0.0,0.0,,0.0,2767078252.85,720143449.75,0.0,0.0,,0.0,2463717288.27,395746541.22,0.0,0.0,,0.0
000550.SZ,25078894114.0,16615502061.0,0.0,0.0,,0.0,26880819216.0,17826845989.0,0.0,0.0,,0.0,27997951346.0,18392615221.0,0.0,0.0,,0.0,29792675620.0,19489773401.0,0.0,0.0,,0.0,29616572234.0,19349932275.0,0.0,0.0,,0.0
000551.SZ,5437414767.34,2668422492.02,0.0,0.0,46676492.58,0.0,6199288464.24,3080914690.35,0.0,0.0,70955603.26,0.0,6297809160.2,3041327947.04,0.0,0.0,70955603.26,0.0,6314743698.64,2756293691.81,0.0,0.0,50779529.09,0.0,6160865689.82,2255422970.79,0.0,0.0,30673210.1,0.0
000552.SZ,14099290433.37,5317098253.42,0.0,0.0,,0.0,16120220941.7,6339049152.92,0.0,0.0,,0.0,27981185680.17,13285598440.48,0.0,0.0,,0.0,31976523279.47,14543475226.41,0.0,0.0,,0.0,34753514200.9,17674246149.44,0.0,0.0,,0.0
000553.SZ,49513607000.0,28359244000.0,0.0,0.0,4610484000.0,0.0,59206445000.0,35636440000.0,0.0,0.0,4895961000.0,0.0,58239864000.0,35597629000.0,0.0,0.0,5068366000.0,0.0,51519496000.0,31740579000.0,0.0,0.0,4949354000.0,0.0,49930633000.0,31477288000.0,0.0,0.0,5017236000.0,0.0
000554.SZ,1493965830.51,569851040.56,0.0,0.0,22509354.1,0.0,1427532553.75,489642307.33,0.0,0.0,22509354.1,0.0,1715795383.12,762465994.51,0.0,0.0,22509354.1,0.0,1878807068.46,877529896.08,0.0,0.0,22509354.1,0.0,1804293768.49,641200485.77,0.0,0.0,22509354.1,0.0
000555.SZ,11657306142.03,5855343855.31,0.0,0.0,1505197394.63,0.0,12238306075.48,6232085656.17,0.0,0.0,1505197394.63,0.0,11793247472.64,5553903918.01,0.0,0.0,1505197394.63,0.0,12668501018.06,6589940778.17,0.0,0.0,1408067294.63,0.0,13604968936.83,8033859823.55,0.0,0.0,1043463519.96,0.0
000557.SZ,5712734518.79,364037881.53,0.0,0.0,,0.0,6099623883.38,489647038.74,0.0,0.0,,0.0,6311864547.61,504754258.33,0.0,0.0,,0.0,6618062985.44,542411906.04,0.0,0.0,,0.0,6963897970.02,597317618.53,0.0,0.0,,0.0
000558.SZ,1981024775.04,831161118.48,0.0,0.0,,0.0,1826628277.72,731764493.44,0.0,0.0,,0.0,1733538491.81,646101002.0,0.0,0.0,,0.0,2096164408.45,819139488.43,0.0,0.0,3559051.47,0.0,2653582172.6,1402739047.48,0.0,0.0,4193281.43,0.0
000559.SZ,16809690499.8,8184821635.55,0.0,0.0,31882.96,0.0,18179048272.66,9455940253.4,0.0,0.0,31882.96,0.0,19589071005.99,10991335886.93,0.0,0.0,31882.96,0.0,22319249805.47,13014243231.02,0.0,0.0,31882.96,0.0,24640071772.42,15035797573.94,0.0,0.0,31882.96,0.0
000560.SZ,22588509967.54,11564762125.62,0.0,0.0,4811545713.61,0.0,33312094019.31,22848052293.05,0.0,0.0,4811545713.61,0.0,34293528795.68,23939139206.06,0.0,0.0,4811545713.61,0.0,32479029624.65,22911789500.98,0.0,0.0,4460706534.32,0.0,26380195376.84,16920807985.01,0.0,0.0,4460706534.32,0.0
000561.SZ,3686976387.88,1987289712.86,0.0,0.0,,0.0,3951564845.46,2114975051.25,0.0,0.0,,0.0,4080883383.3,2138447807.9,0.0,0.0,,0.0,4062206770.27,2118760057.47,0.0,0.0,,0.0,6730740089.7,3395337767.15,0.0,0.0,,0.0
000563.SZ,15473349008.08,3368798156.09,0.0,0.0,,0.0,15906955370.6,3186114116.95,0.0,0.0,,0.0,24429105670.41,7532633364.13,0.0,0.0,,0.0,25250658503.74,7636398425.59,0.0,0.0,,0.0,28290813968.97,9714087236.19,0.0,0.0,,0.0
000564.SZ,46308918284.58,20747254998.25,0.0,0.0,1471352266.44,0.0,29265707396.91,16266827934.34,0.0,0.0,1216564847.34,0.0,29385193618.36,16159006806.7,0.0,0.0,1072953194.34,0.0,31490930532.48,14417868077.6,0.0,0.0,911126925.41,0.0,34915405439.07,17621721518.45,0.0,0.0,770036073.15,0.0
000565.SZ,1609375986.88,347182744.11,0.0,0.0,,0.0,1697310898.94,359870019.42,0.0,0.0,,0.0,1579803278.12,302075112.0,0.0,0.0,,0.0,1482828091.08,233293303.77,0.0,0.0,,0.0,1647798152.45,371263752.04,0.0,0.0,21857939.57,0.0
000566.SZ,9194556251.29,5710596090.83,0.0,0.0,270872563.49,0.0,7718856718.05,5402303366.15,0.0,0.0,218243863.49,0.0,7296321662.9,5002404121.11,0.0,0.0,218243863.49,0.0,7288418918.96,5402082403.61,0.0,0.0,218243863.49,0.0,5790095764.09,5467732524.8,0.0,0.0,102314083.42,0.0
000567.SZ,6462852077.05,1873806028.78,0.0,0.0,,0.0,7324015990.81,2325945870.44,0.0,0.0,,0.0,9172912934.5,3785288584.47,0.0,0.0,6395000.0,0.0,9772192368.09,4339948548.72,0.0,0.0,6395000.0,0.0,8640002989.57,3229818458.34,0.0,0.0,6395000.0,0.0
000568.SZ,37363838387.94,10886190195.98,0.0,0.0,,0.0,43472427404.76,11496520216.58,0.0,0.0,,0.0,61405540815.15,22584318041.39,0.0,0.0,,0.0,66496926541.35,20922458062.95,0.0,0.0,,0.0,65496029532.83,15671024043.27,0.0,0.0,,0.0
000570.SZ,4862324921.69,1720091771.22,0.0,0.0,,0.0,5399636868.12,2026999015.61,0.0,0.0,,0.0,5495618169.81,1903955988.04,0.0,0.0,,0.0,5398904258.62,1873557958.09,0.0,0.0,,0.0,5304953033.41,1786833937.47,0.0,0.0,,0.0
000571.SZ,2920065909.71,1981701252.68,0.0,0.0,,0.0,3113750640.93,1988049814.39,0.0,0.0,,0.0,2992358988.41,1955297564.59,0.0,0.0,,0.0,2682325790.97,1619815055.78,0.0,0.0,,0.0,2548908428.88,1680931879.69,0.0,0.0,,0.0
000572.SZ,8275807536.41,4021152694.14,0.0,0.0,,0.0,7854907538.88,3520870641.88,0.0,0.0,,0.0,6634742479.1,3825871578.67,0.0,0.0,,0.0,6609238510.01,3833682505.77,0.0,0.0,,0.0,4992827630.54,2651407346.6,0.0,0.0,,0.0
000573.SZ,2821515312.72,1152326670.35,0.0,0.0,34075342.61,0.0,2613749192.14,961653535.67,0.0,0.0,12502050.93,0.0,2409927992.03,887445132.95,0.0,0.0,12502050.93,0.0,2198780576.37,597916701.44,0.0,0.0,12502050.93,0.0,2143372089.26,501231442.1,0.0,0.0,12502050.93,0.0
000576.SZ,1808290413.17,125867335.81,0.0,0.0,707932012.79,0.0,1954151615.62,215700949.14,0.0,0.0,711975995.71,0.0,2019743087.37,175445167.34,0.0,0.0,718624779.2,0.0,1854181562.79,223254807.38,0.0,0.0,462364253.52,0.0,2260702167.25,549448551.12,0.0,0.0,745427079.39,0.0
000581.SZ,28012182374.76,8501282864.11,0.0,0.0,240873561.58,0.0,31707650629.89,11868518967.39,0.0,0.0,223669785.79,0.0,27541971532.73,7911084800.94,0.0,0.0,241345025.71,0.0,27849384858.85,7538533549.39,0.0,0.0,121882095.98,0.0,29075685744.96,8086722774.36,0.0,0.0,35915452.47,0.0
000582.SZ,25362105299.16,12404493992.22,0.0,0.0,,0.0,28811328848.68,14146722053.78,0.0,0.0,,0.0,31939996294.75,16278856341.05,0.0,0.0,,0.0,35812121699.79,15846632841.15,0.0,0.0,,0.0,37603276719.62,16452763687.51,0.0,0.0,,0.0
000586.SZ,553536695.55,256213609.9,0.0,0.0,,0.0,581668650.18,260404750.04,0.0,0.0,,0.0,567995257.75,227744249.31,0.0,0.0,,0.0,544812073.91,205501297.11,0.0,0.0,,0.0,612881399.55,267577234.93,0.0,0.0,,0.0
000589.SZ,12546755479.07,6667407875.24,0.0,0.0,,0.0,15985876795.16,9524162345.24,0.0,0.0,,0.0,17559693317.99,10548199045.45,0.0,0.0,,0.0,18309075983.63,9543971520.5,0.0,0.0,,0.0,18297028317.92,9331443847.74,0.0,0.0,,0.0
000590.SZ,920937025.61,236987594.1,0.0,0.0,,0.0,1141076441.49,440931951.33,0.0,0.0,136524327.95,0.0,1117443922.78,408556301.07,0.0,0.0,137143972.34,0.0,1107489389.07,407169835.57,0.0,0.0,131644827.76,0.0,945589299.2,359736764.86,0.0,0.0,13203598.27,0.0
000591.SZ,40603228904.85,25631138752.59,0.0,0.0,,0.0,46254199093.09,24638456071.67,0.0,0.0,,0.0,46932819905.9,24081340586.78,0.0,0.0,,0.0,48694241337.48,24911034612.74,0.0,0.0,,0.0,52837654728.04,28407087457.82,0.0,0.0,,0.0
000592.SZ,4898808703.13,1579745419.87,0.0,0.0,50463980.27,0.0,4141513964.5,1652162910.73,0.0,0.0,50463980.27,0.0,4095690239.5,1791122143.35,0.0,0.0,48411578.13,0.0,3766186454.88,1636244907.5,0.0,0.0,48411578.13,0.0,3300455666.81,1323262879.65,0.0,0.0,3008985.28,0.0
000593.SZ,2154301267.51,1063754138.37,0.0,0.0,354232639.1,0.0,2168975996.09,1028120051.08,0.0,0.0,354232639.1,0.0,2271120192.46,1048874638.34,0.0,0.0,406177161.31,0.0,2031777097.05,1075560870.31,0.0,0.0,231521461.56,0.0,1917992609.93,956007578.43,0.0,0.0,179576939.35,0.0
000596.SZ,24897227812.3,7986333561.91,0.0,0.0,561364385.01,0.0,30808452084.25,12003931564.32,0.0,0.0,561364385.01,0.0,34965642084.84,13376100523.92,0.0,0.0,561364385.01,0.0,37854450331.42,12957265996.69,0.0,0.0,561364385.01,0.0,38224201011.05,11677226561.23,0.0,0.0,561364385.01,0.0
000597.SZ,13890768511.33,9636609547.09,0.0,0.0,26118604.81,0.0,15236406756.49,10783462553.8,0.0,0.0,26118604.81,0.0,14540581933.94,9538148753.49,0.0,0.0,26118604.81,0.0,14497073209.31,9143835316.31,0.0,0.0,26118604.81,0.0,13648603462.73,8051463190.34,0.0,0.0,153575788.46,0.0
000598.SZ,32351148800.82,18256880956.29,0.0,0.0,1866108.25,0.0,37629248797.89,22177506297.99,0.0,0.0,1866108.25,0.0,41829777706.43,24749477261.7,0.0,0.0,1866108.25,0.0,47128025711.81,27969034717.2,0.0,0.0,1866108.25,0.0,49370674255.93,28466218956.27,0.0,0.0,1866108.25,0.0
000599.SZ,10901504166.77,7532100110.89,0.0,0.0,,0.0,9950449733.77,7246031121.91,0.0,0.0,,0.0,9471061687.08,7435792565.06,0.0,0.0,,0.0,9251117298.98,7382273900.52,0.0,0.0,,0.0,9225635541.01,7772505873.82,0.0,0.0,,0.0
000600.SZ,36683527142.28,22774798304.5,0.0,0.0,,0.0,37877537588.83,25188396368.18,0.0,0.0,,0.0,37879422188.21,25266616670.18,0.0,0.0,,0.0,40195515151.0,27220141251.9,0.0,0.0,,0.0,48226762340.45,27654474446.92,0.0,0.0,,0.0
000601.SZ,12844380845.17,7696947000.21,0.0,0.0,,0.0,13020376009.55,7917489513.79,0.0,0.0,,0.0,13608566809.52,8659694778.1,0.0,0.0,,0.0,12803444332.13,7966591857.53,0.0,0.0,,0.0,13128215048.43,8680903269.31,0.0,0.0,,0.0
000603.SZ,5216268258.41,2187451617.59,0.0,0.0,35088518.93,0.0,5480961964.81,2128243765.56,0.0,0.0,38489025.76,0.0,5917733362.28,2248219179.92,0.0,0.0,38489025.76,0.0,6902392623.45,2863005930.04,0.0,0.0,27614937.53,0.0,7110617667.58,3335299242.61,0.0,0.0,,0.0
000605.SZ,7593235372.36,5105194950.28,0.0,0.0,189488511.71,0.0,7763145121.07,5115087794.56,0.0,0.0,151666449.4,0.0,7847339816.44,5219333870.04,0.0,0.0,151666449.4,0.0,8051266198.06,5352717852.37,0.0,0.0,151666449.4,0.0,7887755583.47,5212877730.93,0.0,0.0,151666449.4,0.0
000607.SZ,3943908334.51,2256244601.46,0.0,0.0,229845267.12,0.0,3699384305.27,1905753719.11,0.0,0.0,223845790.41,0.0,4005761233.96,2131940610.79,0.0,0.0,223845790.41,0.0,3460670005.53,1572219893.82,0.0,0.0,223845790.41,0.0,3527858229.54,1745682608.07,0.0,0.0,208996820.8,0.0
000612.SZ,7313265218.41,2016788033.64,0.0,0.0,31789710.81,0.0,7751079094.65,2399443566.14,0.0,0.0,31789710.81,0.0,8183409694.44,2591435700.51,0.0,0.0,31789710.81,0.0,7881867937.1,1705910534.49,0.0,0.0,31789710.81,0.0,8135876077.72,1141313471.65,0.0,0.0,31789710.81,0.0
000617.SZ,940165985805.63,771826152113.41,0.0,0.0,27305112.94,0.0,990158305618.28,813891773014.72,0.0,0.0,27305112.94,0.0,1086729078942.03,902431379589.31,0.0,0.0,27305112.94,0.0,1104838835086.63,919012085144.8,0.0,0.0,27305112.94,0.0,1116021671826.14,923182409748.29,0.0,0.0,27305112.94,0.0
000619.SZ,4943076408.32,2222595744.47,0.0,0.0,,0.0,5240356602.67,2595035633.85,0.0,0.0,,0.0,5276491663.97,2698296148.7,0.0,0.0,,0.0,5236840110.13,2183842731.69,0.0,0.0,,0.0,5362322937.49,2410118391.22,0.0,0.0,,0.0
000620.SZ,46667935163.59,40178067745.15,0.0,0.0,212596616.33,0.0,41211424828.3,38366044434.9,0.0,0.0,154434516.33,0.0,37778854266.34,38587545317.44,0.0,0.0,154434516.33,0.0,13677963135.42,7589909558.88,0.0,0.0,117618206.15,0.0,11826220756.93,6917554520.2,0.0,0.0,103631488.58,0.0
000623.SZ,28786224336.56,3907028328.42,0.0,0.0,,0.0,29912828163.24,4346451773.04,0.0,0.0,,0.0,32167765354.95,4829659912.81,0.0,0.0,,0.0,32896041107.53,3635736829.36,0.0,0.0,,0.0,34575899940.55,3758623425.01,0.0,0.0,,0.0
000625.SZ,131899923709.66,76273781265.66,0.0,0.0,48883188.37,0.0,143694541734.09,81763153671.91,0.0,0.0,9804394.0,0.0,186378350873.66,112579439336.16,0.0,0.0,1809337918.87,0.0,183635854449.34,109001520490.66,0.0,0.0,1810730443.16,0.0,185630444877.38,106830937159.58,0.0,0.0,1810730443.16,0.0
000626.SZ,8521954349.32,5385132008.05,0.0,0.0,310609097.12,0.0,8986884260.53,5685825636.54,0.0,0.0,391819648.89,0.0,9741030618.62,6520147493.63,0.0,0.0,1005961593.92,0.0,8510689771.96,5691323027.94,0.0,0.0,740038232.97,0.0,8425117160.77,5805714482.7,0.0,0.0,403992590.93,0.0
000628.SZ,9412046084.52,7785488838.12,0.0,0.0,,0.0,12291455850.92,10432145438.25,0.0,0.0,161569512.43,0.0,12450531242.39,10359316336.91,0.0,0.0,161569512.43,0.0,13613518575.0,11387379874.52,0.0,0.0,157080646.59,0.0,12494111970.78,10286630247.24,0.0,0.0,53188106.31,0.0
000629.SZ,12814500296.64,2103170209.42,0.0,0.0,,0.0,11676798484.56,2493109004.68,0.0,0.0,,0.0,15190549034.24,2799278426.26,0.0,0.0,,0.0,15218075688.18,2447445574.2,0.0,0.0,,0.0,14743321611.66,2108278738.82,0.0,0.0,,0.0
000630.SZ,50984430702.92,28206249546.79,0.0,0.0,,0.0,57079298424.65,29028286293.38,0.0,0.0,,0.0,80847602090.37,41010473317.38,0.0,0.0,,0.0,85814482197.53,44070035765.71,0.0,0.0,,0.0,91902167654.45,47957078603.45,0.0,0.0,,0.0
000631.SZ,8909558246.72,2620948143.82,0.0,0.0,,0.0,9261388849.24,3106808532.66,0.0,0.0,,0.0,7211579200.74,1335439786.04,0.0,0.0,,0.0,6822733294.7,1047948472.61,0.0,0.0,,0.0,7682649337.6,1663556649.49,0.0,0.0,,0.0
000633.SZ,237482592.7,70584899.82,0.0,0.0,,0.0,256073459.83,81313244.43,0.0,0.0,,0.0,265843051.1,87096743.15,0.0,0.0,,0.0,292615763.14,102305917.07,0.0,0.0,,0.0,311400070.33,102503628.09,0.0,0.0,,0.0
000635.SZ,3321338373.42,499678198.87,0.0,0.0,,0.0,3093399756.62,577107379.07,0.0,0.0,,0.0,2546768117.05,754147378.81,0.0,0.0,,0.0,2649302378.59,1300785591.58,0.0,0.0,,0.0,2993152203.52,1449832900.31,0.0,0.0,,0.0
000636.SZ,10223043466.13,3322323437.27,0.0,0.0,,0.0,16049221257.19,3914930109.16,0.0,0.0,,0.0,16806196110.8,4726781383.4,0.0,0.0,,0.0,15894019799.16,3650022975.8,0.0,0.0,,0.0,16654263869.42,4014643663.91,0.0,0.0,,0.0
000637.SZ,2685249084.41,1622966790.2,0.0,0.0,,0.0,3001592008.05,1777092423.26,0.0,0.0,227462000.0,0.0,2667607984.19,1687004342.89,0.0,0.0,225901330.74,0.0,2431755725.15,1688865266.06,0.0,0.0,225901330.74,0.0,2097226634.77,1439668357.64,0.0,0.0,225901330.74,0.0
000650.SZ,6738669624.29,1138762197.0,0.0,0.0,621587380.83,0.0,7211809888.83,851567690.54,0.0,0.0,606124064.29,0.0,7970195347.36,1168773228.64,0.0,0.0,578236546.05,0.0,7635384565.02,788253801.1,0.0,0.0,546910363.19,0.0,8103800378.35,1060262812.3,0.0,0.0,501906114.82,0.0
000651.SZ,286085295348.89,192059395588.56,0.0,0.0,201902704.02,0.0,354794419586.75,253678550763.25,0.0,0.0,1771017781.64,0.0,385937436431.4,269040538306.53,0.0,0.0,1659358399.03,0.0,370710990552.17,241157978879.24,0.0,0.0,1626619660.62,0.0,399221931501.58,250709982981.23,0.0,0.0,1367729072.13,0.0
000652.SZ,34145428865.72,28036427834.26,0.0,0.0,,0.0,39163271635.41,32653282215.07,0.0,0.0,,0.0,41661485236.63,35073123649.76,0.0,0.0,,0.0,42497627601.22,35932445531.41,0.0,0.0,,0.0,41973596332.65,35626408161.48,0.0,0.0,92873965.94,0.0
000655.SZ,3450216230.13,300951927.51,0.0,0.0,,0.0,3571785463.45,474632717.08,0.0,0.0,,0.0,3726296092.22,480903910.19,0.0,0.0,,0.0,3819511728.47,447618032.61,0.0,0.0,,0.0,4039645229.55,481381915.76,0.0,0.0,,0.0
