ts_code,revenue_2021,oper_cost_2021,revenue_2022,oper_cost_2022,revenue_2023,oper_cost_2023,revenue_2024,oper_cost_2024,revenue_2025,oper_cost_2025
603186.SH,2678687834.43,2197697860.71,2377834799.64,2045324175.89,2497170121.82,2229006490.86,2823748210.89,2526880704.62,3195673038.15,2787258059.65
603716.SH,1825974014.36,1451934634.35,1762497864.8,1366177902.29,1529479856.0,1214470004.09,1420111454.42,1137695865.9,857205461.5,670914206.73
603888.SH,1047982459.55,737479660.23,1145900097.04,821413828.21,1222288365.43,845329126.25,1210380527.98,770526970.95,1305721573.84,804750360.63
603416.SH,970156296.88,577708920.61,1005440348.28,638261942.43,1081484308.89,717415875.9,1210491369.68,743223129.84,1381955882.58,867546004.81
603633.SH,490752420.32,359277758.09,671529355.89,497453055.72,777635952.33,572800131.4,1050342173.0,811959171.19,1144515762.63,961569457.19
603098.SH,2089504196.51,1716515841.08,2736041129.79,2283316079.85,2742848347.28,2340983471.48,1885166889.14,1519785016.69,2244345295.26,1821509974.86
603669.SH,653972322.58,114278893.02,251208340.29,58660573.5,150665541.41,79250028.36,231030545.43,131550413.16,281860683.71,158059489.06
601163.SH,6651294163.73,5446586352.72,6804508956.76,5876260517.55,7869623870.18,6182480060.58,7611639687.75,6185885645.87,7319825112.81,6094992903.68
603505.SH,643929450.14,310566541.03,653043978.48,342641104.93,1154558155.82,664739090.93,1829996982.63,1372181931.52,2758308544.81,2195476153.35
603708.SH,13202438826.98,10057241803.82,13963173469.7,10717857318.05,13879375640.95,10601872873.5,14126915303.11,10841320328.92,13587980662.9,10336047026.92
002865.SZ,829283075.19,671187854.16,7428282834.65,6630556764.06,14380103531.22,11826544208.61,8201899511.06,8177947469.2,5681870459.61,5596623706.21
002836.SZ,109453704.52,71834933.09,111267968.22,78020425.39,111017644.13,80768455.15,264438359.09,179919168.99,326434245.03,239207193.25
002842.SZ,1132596637.75,971271099.54,1284101468.04,1142592595.33,1366196830.96,1271930051.97,1303221965.5,1225460673.32,1616047079.67,1425170246.47
002824.SZ,1561785895.23,1263109577.72,2125086626.18,1745292089.39,1988994806.83,1640907490.11,2274390201.2,1997145690.76,2707748874.19,2339817796.21
603983.SH,1137711067.65,426745813.6,1143697197.6,366252149.41,1536439705.43,447966563.73,1952334354.86,495337723.68,2450380539.41,614706979.79
603203.SH,563094341.27,261220652.24,663412633.04,313115912.48,593359650.4,292199993.75,683142145.98,353114882.1,808154881.98,408492537.28
603035.SH,1807109739.75,1374669202.54,2580912898.55,2023176624.53,3075154528.28,2452107959.43,3735714533.77,3075592180.51,4670641115.85,3999991374.12
603727.SH,2921042889.74,2528021901.92,2308311126.76,2030297605.22,1340061409.17,1245169717.37,1758401959.76,1495377985.04,1322705069.34,1122780018.18
300458.SZ,1581019850.22,939897503.83,1171116292.62,713922040.44,1120875922.88,758905953.81,1685306140.24,1142951459.44,2160705344.32,1450902902.15
300413.SZ,11631307463.29,7124134564.34,10238831740.41,6510994635.35,10196252904.12,6545551374.31,10277740561.91,7282092095.29,9063127645.02,6624066604.5
300481.SZ,969550712.12,691525453.51,1200034938.91,765067160.77,1024519024.04,737541665.25,1083951749.07,836994301.26,1069225527.63,863933991.61
300408.SZ,4586368694.11,2222362783.56,3953718189.8,2182102261.27,4105809876.22,2472398522.96,5380779711.85,3079517002.97,6508368850.01,3743063288.01
600908.SH,3246080000.0,,3461068000.0,,3491799000.0,,3625287000.0,,3765473000.0,
002839.SZ,3431031263.02,,3672237262.78,,3531017680.55,,3632680981.51,,3675518339.46,
601229.SH,41455916000.0,,41673295000.0,,39273012000.0,,39541807000.0,,41140492000.0,
603323.SH,2862109000.0,,3054358000.0,,3070163000.0,,3218293000.0,,3220961000.0,
600919.SH,46793519000.0,,53756462000.0,,58677847000.0,,62303047000.0,,67182801000.0,
002807.SZ,2432921000.0,,2965330000.0,,2978284000.0,,3017761000.0,,3203813000.0,
601128.SH,5633417000.0,,6681837000.0,,7520406000.0,,8369945000.0,,9052253000.0,
601997.SH,10921872000.0,,12068192000.0,,11442517000.0,,10936828000.0,,9435336000.0,
600926.SH,22376716000.0,,26062311000.0,,27432451000.0,,28494311000.0,,28880010000.0,
601838.SH,13135180000.0,,15246353000.0,,16702380000.0,,17241144000.0,,17760713000.0,
603322.SH,1055206133.27,903777554.32,1207810733.94,1097900080.19,1365079892.08,1244010220.6,1577945562.97,1447558952.44,1778324751.67,1626210761.6
300582.SZ,1066670870.12,707792496.65,1169158703.67,760541139.32,1893612819.82,1391518452.56,2012048688.12,1386913044.45,1736558833.71,1210079096.67
300557.SZ,269285482.32,192674220.03,357243518.96,241378744.49,402038217.94,286162606.09,412368651.24,279721551.37,469215381.03,319270435.36
603336.SH,689218826.53,615677046.46,765700581.85,687727710.15,758146939.69,687401322.99,727408319.67,652628572.16,704258134.59,636359907.9
300623.SZ,1346125023.17,689203519.11,1284875361.8,730553488.98,1426455277.47,933518784.53,2006006681.84,1239408550.62,2501544384.46,1681896788.84
002840.SZ,6245428625.52,6028665938.06,6419283549.56,6122887330.6,6164014358.73,6148035549.59,6485017011.58,6094986806.35,6087708215.71,5660312714.84
601881.SH,26102972051.11,,27278294613.33,,25483268863.05,,27085816843.85,,22750711256.24,
603797.SH,566731161.15,168510645.27,733185790.9,247247073.83,1027236068.14,533592705.87,807259562.53,303040430.77,756111084.38,295557708.88
300563.SZ,601320690.37,499228548.56,604983318.78,513128428.93,540981477.45,457057822.76,642507899.39,542258958.95,621401892.44,495712755.76
300624.SZ,756777699.0,38923640.67,838418716.52,36601206.49,1095723164.18,52694736.89,1052864618.62,66106961.77,1142372996.62,94030504.0
002833.SZ,1858462711.17,1228941859.83,1592370357.48,1093443138.8,2047213431.67,1366822820.01,2165508080.11,1459840567.01,1795116985.05,1219623397.1
300657.SZ,2309676021.75,2213088166.33,2180055267.49,2039049638.29,2456585858.0,2377385349.16,4448844593.21,3989320069.99,5549808031.62,4899282627.28
300562.SZ,1276283199.61,1044902711.78,839986192.66,646145385.62,608042980.31,422156088.76,756340201.33,482104867.66,757129146.52,487684162.71
300565.SZ,534008296.91,413838002.75,687658144.52,502918346.44,405391969.85,330510595.05,345919880.9,292521083.09,429109719.02,338897582.02
603585.SH,1575924884.71,1237972363.85,2434674002.42,1883663057.01,1482057994.45,1259349778.92,1646385605.57,1412412913.77,2064484483.86,1626644302.33
002831.SZ,10055188304.45,7871315923.86,12036654633.6,9288545739.72,10806577716.39,8056816547.59,12258627268.07,9171032947.7,12601393712.76,9449483825.47
002845.SZ,9016242378.96,8117781961.53,6391631142.73,6022922010.9,6036559172.08,5598462644.84,6961741012.96,6440446791.29,7604912275.61,7050789574.94
603990.SH,218113166.23,71458335.62,205800162.98,59800553.39,350053444.94,177689366.27,360301548.27,313932337.47,222912349.82,85870573.52
603577.SH,1763478405.58,1520491725.46,2685349173.03,2347254794.59,2814661840.5,2485294182.45,3235792316.21,2794099309.95,2902143264.83,2491489206.83
603298.SH,11004265716.86,8996743916.88,11364909101.62,9514795298.84,12514721745.2,9985187724.0,12732814340.42,9846844873.58,13971607476.15,10691246823.21
603668.SH,3999987224.5,3581314998.57,5311979429.33,4655661348.68,5299386377.61,4861943845.21,4498630296.46,3988532146.05,4503383814.77,4041462752.71
603966.SH,1131557289.77,815419499.06,1323722213.53,998173711.33,1445052408.66,1099947386.83,1416909396.59,1022073993.41,1859776663.04,1419417122.17
300587.SZ,1341013745.14,657769558.56,1208173316.36,480396350.89,1233139211.45,955395178.79,1776804733.18,1431605256.94,1231585997.03,935630275.87
300575.SZ,1508120820.92,1212110260.31,2164838253.82,1644664998.71,1979821282.07,1509349094.24,1779062759.26,1501728109.72,1872023277.44,1716592714.93
300504.SZ,1720225718.81,1340367494.1,2340703900.06,1847401376.87,2002215279.06,1635637090.95,1449704102.49,1214789073.42,983500496.12,881853382.09
603833.SH,14401894341.17,9689123238.51,16268710576.32,11056802481.68,16564548409.73,10934111087.53,13878713030.79,8945927658.27,13213862732.8,8299182563.1
002837.SZ,1503678924.15,1046932594.73,1485063513.26,1039511526.1,2071884070.28,1395814667.12,2871742557.75,1960563010.68,4026030778.35,2926123532.82
300686.SZ,1712189185.89,1409600792.91,1326356218.51,1145958048.68,990651155.76,972511851.27,1129215017.1,1043872887.9,1197256156.5,1076348478.25
300566.SZ,1333045731.63,1028623080.29,1529962949.69,1282782037.83,1642973722.03,1319462427.46,1639081799.07,1241928574.88,1627795335.96,1229947676.17
300567.SZ,1768073455.73,1002225518.7,1820327521.97,1013832199.97,1544843546.42,847909291.61,1830638423.32,1035537806.04,2270717587.22,1230458652.82
002857.SZ,81702336.89,46857463.57,99694619.06,63264578.16,161707640.11,116518131.81,159138038.53,108442682.71,285344152.52,246400967.35
002841.SZ,15282269634.17,11431978900.28,16047167535.0,11579856560.86,15383381052.95,11336775796.59,17152358938.64,13382691090.52,18086661499.94,14412173875.04
603637.SH,664943307.3,603691068.91,471204602.9,391638854.36,358010118.27,290628472.76,327687182.35,262756932.07,295064505.93,219251214.54
603877.SH,7408956264.57,3438837806.75,6223418009.28,3115990934.62,5223420085.9,2281117094.66,4541599747.01,2048607945.05,4216994348.86,1776069499.79
603928.SH,1417935757.01,1219888742.23,1371229264.33,1174145464.68,1130631513.72,948102694.38,1086307067.88,956238855.51,1174859232.88,998466502.52
603086.SH,1510387837.24,1204974787.29,2470082481.24,1800481452.5,2064326241.21,1765783713.25,1892633164.64,1620113227.38,2008351377.31,1520554902.23
603218.SH,3486595801.86,2675411199.9,3325984367.39,2980146023.46,3530118307.01,2842047226.04,3184792031.43,2636261653.24,4855341722.86,4062876179.73
603823.SH,1823470147.01,1350593422.53,1928212367.22,1527765549.9,1724876608.16,1429483567.69,1791565169.06,1421072515.42,1637808623.94,1285132605.75
603228.SH,6759656883.93,5116833810.5,7716029972.13,6016142191.12,7751889159.81,5843030143.46,9077985779.63,6920575325.57,11082595189.96,8688607376.7
002960.SZ,2575642877.65,1565893777.21,3404628602.68,2149994541.37,3644586407.44,2242352102.48,3520824083.79,2197040208.05,3359021633.21,2176971698.02
300615.SZ,194651770.11,153570999.67,309594242.47,227076458.61,561066946.02,392238946.58,178600311.18,142268699.25,350407620.71,274591003.94
603638.SH,2124485822.01,1374431167.05,1453106922.0,1038892880.6,1610517420.21,1093809936.69,2038230415.19,1418031074.99,2374366507.45,1695900142.16
603579.SH,1865025360.07,1358976463.89,1562236538.61,1150050562.77,1298074815.73,884597773.7,1164316596.07,786711497.71,1148150857.84,779656119.56
603677.SH,1453192057.8,1236973180.97,1334748099.97,1156520599.47,1283117450.94,1081511508.12,1466253543.76,1280852928.68,1538702596.65,1329333940.78
002858.SZ,178198238.29,118077958.57,144738655.56,116447745.19,275626802.68,202764613.48,332622442.97,250908386.64,380336936.12,290684077.97
603177.SH,478017448.31,391951014.05,544673281.28,414247801.64,613370201.76,479190656.93,675261427.96,515840456.38,793282262.76,624554551.09
603538.SH,918703339.02,579453166.57,1230689519.71,727909149.02,928533649.58,626945098.3,949078888.15,646538559.23,1116793584.58,748192458.77
601020.SH,1068139505.94,789476939.95,552366664.8,371565390.98,703566757.62,352920655.92,926046556.96,402419217.41,1459450432.29,714861687.28
300682.SZ,2181787091.68,1251646384.79,2602608535.19,1522127802.97,2600553678.92,1435907500.99,2699395357.37,1501763642.09,2446115093.66,1300322688.12
603039.SH,1133083975.13,50399739.67,1344464703.3,109889007.72,1397614554.76,86119204.65,1385478649.6,95936497.57,1298775994.26,74297882.92
603037.SH,376250903.57,236531651.38,439311244.45,288817100.89,486514218.22,321317359.91,535296276.43,351887516.8,564339913.17,387857402.68
603811.SH,523732179.68,139915647.01,476221538.79,143285151.38,459487529.22,166641657.07,520542330.59,161290949.46,597031023.17,173384209.12
601375.SH,3473743423.37,,1447675458.61,,1477099253.79,,1292372031.84,,1439429860.52,
603881.SH,854858938.22,537424628.74,1093558802.47,794455821.5,1115292565.68,793356789.23,1182587538.46,867411114.44,1240938418.39,888086235.14
603626.SH,2696413843.15,2137219139.12,2488338327.23,2160236807.53,1912407779.87,1679052669.24,2621945260.11,2446743629.35,2452906692.76,2208802326.28
002850.SZ,2987145089.82,2135365550.01,5970077699.07,4559633990.13,7768355719.01,5955852867.55,8592174316.04,6599277501.06,10603222514.38,8147115240.56
002861.SZ,846939220.64,691415857.97,587634606.13,483547971.25,550999924.54,453551022.5,595971263.28,487547756.51,630248641.13,515753146.56
300606.SZ,280359770.75,193197055.66,287944000.67,218237677.59,395140443.95,291714706.35,347564372.63,259674113.81,424229853.62,323309167.76
300619.SZ,765362858.91,583928074.08,1284421324.47,1009643404.29,1892427560.95,1477157202.4,1277398247.42,1037603870.44,1370997265.93,1090995463.06
603303.SH,3706901910.9,3151052594.36,3586492514.35,3034539592.24,3642731667.84,2982738479.69,3290696988.59,2632762436.89,3285462927.86,2740862267.22
601228.SH,9381092080.99,7260765823.33,8988818178.92,6979486599.31,9708584149.03,7338560845.74,9960340683.87,7499140429.96,11162605392.91,8853847117.31
300580.SZ,776801572.32,502884293.26,794385253.41,524044737.34,1006824477.85,659216160.12,1042262348.48,678258301.0,1120641923.0,732999772.38
603358.SH,3169981918.23,2606956273.11,3519677111.11,2950810560.2,3628123704.38,3033400033.29,3537931760.5,2943389582.74,3613753382.89,3135731664.76
603038.SH,842834423.5,749629681.3,695577509.6,597957397.12,574273073.16,440236738.43,623905638.0,464040770.66,978387975.98,687254476.76
603040.SH,318844915.36,128435727.75,353954869.84,158204288.0,422426138.23,190751467.44,496632773.16,236144075.77,593207048.8,270720453.39
300578.SZ,487125423.89,264509337.44,513849598.48,305743902.73,340096772.64,214812347.84,341071224.38,227139430.48,339429369.71,218279522.85
300571.SZ,2513307623.45,2074253308.4,3245872309.15,2850696999.03,1523089923.89,1367051666.29,1339730264.91,1219856905.43,851888464.85,721666897.14
300598.SZ,955247826.6,736045379.84,1409650595.56,1133027746.74,1360574582.6,1119713310.6,1407414577.08,1177008634.99,1588920035.13,1375102018.66
002867.SZ,6473253691.36,4569440742.85,8936515487.41,7119566980.65,12493990257.53,10217404187.64,10808649102.64,8584449331.25,6772001305.51,4758279916.82
603165.SH,1654814464.81,1385594774.65,1933242962.39,1798299170.46,1678735394.73,1439974325.75,1662042789.57,1380627831.85,1608996851.58,1407517990.88
603839.SH,2209586867.8,1091467407.92,1690197505.8,873337816.76,1784183837.93,959564967.02,1470544579.41,777669596.21,1642744613.64,866401025.07
603360.SH,691950199.9,387234012.3,1004001614.53,467899394.34,850885355.13,396439803.63,895631434.03,482127041.0,1055750432.12,697656053.2
002953.SZ,2452370253.29,2113493561.32,2724091941.22,2396052264.78,2875996087.35,2525866164.85,3061164446.99,2696987623.15,3518042750.98,3124137575.68
002855.SZ,2310593797.5,2047735304.41,2093121640.34,1831336108.24,1379178556.98,1189175661.63,982636220.59,879837463.41,1267954118.1,1199655171.01
603208.SH,2287625967.21,1568774631.66,2213133270.46,1628320486.42,2704988323.92,2033277332.86,2257083847.73,1742246573.31,1284120418.56,1058405041.89
603032.SH,170492874.08,71985310.87,442770267.48,156015962.27,510220165.68,235703981.13,229373746.1,153603196.2,412229023.24,272290890.22
603908.SH,723853277.69,547472247.24,1157879189.55,837161504.81,1155256067.16,828211934.97,1080303106.61,771448525.38,818732514.45,571148695.97
300597.SZ,318654245.94,247121260.63,340371496.87,265231782.39,358371352.55,284732027.93,359394837.41,283320751.9,315219813.91,260430178.94
603665.SH,771733610.43,590705996.21,893612192.09,667040639.54,1315128604.41,1082042289.98,986071965.25,748527212.47,1056169528.58,845612244.13
300987.SZ,122990103.65,62987046.75,129864764.18,78318958.72,156190187.28,102919930.78,168132024.14,112124151.94,210911905.89,152467708.02
300581.SZ,142412876.7,81586931.85,116914644.57,74262996.95,97050663.14,61477794.07,71370988.07,43132319.57,52745358.88,30876780.1
300576.SZ,570411176.89,403352224.73,541269096.38,392947869.49,578046838.36,372768853.68,686880606.14,426801981.98,783207899.43,492114791.88
300684.SZ,948277961.83,691018756.5,1125254805.93,810215293.08,954744893.9,721710874.13,1096010027.07,758847000.62,1298271497.36,857949671.22
000166.SZ,24891090025.69,,18056766355.39,,16282851504.82,,17456312192.2,,19499446004.32,
603089.SH,1126298787.28,893850599.21,1316293448.11,1034781028.34,1274849403.14,943151412.39,1639692305.39,1239600810.5,2071906936.66,1599144158.33
002846.SZ,1334127525.46,1145648786.65,1441019558.73,1287440705.94,1321157449.61,1152484752.3,1488784006.59,1328783667.78,1647761322.61,1440831176.46
002847.SZ,1627784845.41,979898199.25,1969757443.14,1253708950.53,3004608968.85,1969388030.19,3860690589.15,2631604525.76,4427028634.0,3084661359.1
300592.SZ,1068592211.03,455181872.0,3058660065.54,1887681675.64,4749754256.78,2953838100.94,6115213894.62,3967203452.94,6739583080.46,4535194620.53
603817.SH,613107097.7,357370171.14,802174992.37,491066805.39,803708673.15,495411143.06,874700078.1,508773023.43,1002468313.91,565281451.81
300678.SZ,142175426.6,96777255.71,179331848.32,111734471.98,196092462.66,140015043.89,218236369.58,157980813.03,193751244.66,136717881.94
603217.SH,1714477773.35,1304931965.37,2132611701.46,1543379044.65,1682732395.81,1371086036.03,1717242205.05,1436008548.42,1653828387.36,1364919136.95
